Connecting to host 192.168.2.22, port 5201
[  4] local 192.168.1.11 port 46752 connected to 192.168.2.22 port 5201
[  4] 3679.00-3680.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3680.00-3681.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3681.00-3682.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3682.00-3683.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3683.00-3684.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3684.00-3685.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3685.00-3686.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3686.00-3687.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3687.00-3688.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3688.00-3689.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3689.00-3690.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3690.00-3691.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3691.00-3692.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3692.00-3693.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3693.00-3694.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3694.00-3695.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3695.00-3696.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3696.00-3697.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3697.00-3698.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3698.00-3699.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3699.00-3700.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3700.00-3701.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3701.00-3702.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3702.00-3703.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3703.00-3704.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3704.00-3705.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3705.00-3706.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3706.00-3707.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3707.00-3708.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3708.00-3709.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3709.00-3710.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3710.00-3711.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3711.00-3712.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3712.00-3713.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3713.00-3714.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3714.00-3715.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3715.00-3716.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3716.00-3717.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3717.00-3718.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3718.00-3719.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3719.00-3720.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3720.00-3721.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3721.00-3722.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3722.00-3723.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3723.00-3724.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3724.00-3725.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3725.00-3726.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3726.00-3727.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3727.00-3728.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3728.00-3729.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3729.00-3730.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3730.00-3731.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3731.00-3732.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3732.00-3733.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3733.00-3734.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3734.00-3735.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3735.00-3736.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3736.00-3737.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3737.00-3738.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3738.00-3739.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3739.00-3740.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3740.00-3741.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3741.00-3742.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3742.00-3743.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3743.00-3744.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3744.00-3745.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3745.00-3746.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3746.00-3747.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3747.00-3748.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3748.00-3749.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3749.00-3750.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3750.00-3751.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3751.00-3752.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3752.00-3753.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3753.00-3754.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3754.00-3755.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3755.00-3756.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3756.00-3757.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3757.00-3758.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3758.00-3759.00 sec  57.5 MBytes  58934 KBytes/sec  8237    365 KBytes       
[  4] 3759.00-3760.00 sec  8.75 MBytes  8956 KBytes/sec  1438   2.83 KBytes       
[  4] 3760.00-3761.00 sec  0.00 Bytes  0.00 KBytes/sec    2   2.83 KBytes       
[  4] 3761.00-3762.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3762.00-3763.00 sec  0.00 Bytes  0.00 KBytes/sec    4   2.83 KBytes       
[  4] 3763.00-3764.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3764.00-3765.00 sec  0.00 Bytes  0.00 KBytes/sec    3   2.83 KBytes       
[  4] 3765.00-3766.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3766.00-3767.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3767.00-3768.00 sec  0.00 Bytes  0.00 KBytes/sec    2   2.83 KBytes       
[  4] 3768.00-3769.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3769.00-3770.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3770.00-3771.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3771.00-3772.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3772.00-3773.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3773.00-3774.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3774.00-3775.00 sec  71.2 MBytes  73015 KBytes/sec  5910    444 KBytes       
[  4] 3775.00-3776.00 sec  13.8 MBytes  14061 KBytes/sec  302   2.83 KBytes       
[  4] 3776.00-3777.00 sec  7.50 MBytes  7686 KBytes/sec   81   2.83 KBytes       
[  4] 3777.00-3778.00 sec  72.5 MBytes  74248 KBytes/sec  685    250 KBytes       
[  4] 3778.00-3779.00 sec  78.8 MBytes  80678 KBytes/sec  1151    112 KBytes       
[  4] 3779.00-3780.00 sec  77.5 MBytes  79360 KBytes/sec  661   4.24 KBytes       
[  4] 3780.00-3781.00 sec  12.5 MBytes  12785 KBytes/sec   73   2.83 KBytes       
[  4] 3781.00-3782.00 sec  0.00 Bytes  0.00 KBytes/sec   24   2.83 KBytes       
[  4] 3782.00-3783.00 sec  5.00 MBytes  5122 KBytes/sec  335   4.24 KBytes       
[  4] 3783.00-3784.00 sec  6.25 MBytes  6398 KBytes/sec  130   1.41 KBytes       
[  4] 3784.00-3785.00 sec  0.00 Bytes  0.00 KBytes/sec    1   1.41 KBytes       
[  4] 3785.00-3786.00 sec  0.00 Bytes  0.00 KBytes/sec    1   1.41 KBytes       
[  4] 3786.00-3787.00 sec  0.00 Bytes  0.00 KBytes/sec    1    304 KBytes       
[  4] 3787.00-3788.00 sec  1.25 MBytes  1281 KBytes/sec   24    366 KBytes       
[  4] 3788.00-3789.00 sec  1.25 MBytes  1279 KBytes/sec    0    389 KBytes       
[  4] 3789.00-3790.00 sec  1.25 MBytes  1280 KBytes/sec   22   2.83 KBytes       
[  4] 3790.00-3791.00 sec  0.00 Bytes  0.00 KBytes/sec   38   11.3 KBytes       
[  4] 3791.00-3792.00 sec  1.25 MBytes  1281 KBytes/sec   73   56.6 KBytes       
[  4] 3792.00-3793.00 sec  1.25 MBytes  1279 KBytes/sec    0   97.6 KBytes       
[  4] 3793.00-3794.00 sec  52.5 MBytes  53783 KBytes/sec  1016    399 KBytes       
[  4] 3794.00-3795.00 sec  27.5 MBytes  28180 KBytes/sec  420   33.9 KBytes       
[  4] 3795.00-3796.00 sec  1.25 MBytes  1280 KBytes/sec   14   86.3 KBytes       
[  4] 3796.00-3797.00 sec  1.25 MBytes  1279 KBytes/sec    0    180 KBytes       
[  4] 3797.00-3798.00 sec  5.00 MBytes  5122 KBytes/sec    0    426 KBytes       
[  4] 3798.00-3799.00 sec  10.0 MBytes  10240 KBytes/sec    0    971 KBytes       
[  4] 3799.00-3800.00 sec  11.2 MBytes  11521 KBytes/sec  298    553 KBytes       
[  4] 3800.00-3801.00 sec  8.75 MBytes  8962 KBytes/sec  516   1.41 KBytes       
[  4] 3801.00-3802.00 sec  0.00 Bytes  0.00 KBytes/sec   27   2.83 KBytes       
[  4] 3802.00-3803.00 sec  0.00 Bytes  0.00 KBytes/sec    1   1.41 KBytes       
[  4] 3803.00-3804.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3804.00-3805.00 sec  31.2 MBytes  32006 KBytes/sec  384    226 KBytes       
[  4] 3805.00-3806.00 sec  2.50 MBytes  2559 KBytes/sec    0    310 KBytes       
[  4] 3806.00-3807.00 sec  3.75 MBytes  3842 KBytes/sec    0    458 KBytes       
[  4] 3807.00-3808.00 sec  5.00 MBytes  5119 KBytes/sec   26   2.83 KBytes       
[  4] 3808.00-3809.00 sec  0.00 Bytes  0.00 KBytes/sec    4   2.83 KBytes       
[  4] 3809.00-3810.00 sec  0.00 Bytes  0.00 KBytes/sec    1   1.41 KBytes       
[  4] 3810.00-3811.00 sec  0.00 Bytes  0.00 KBytes/sec    1   2.83 KBytes       
[  4] 3811.00-3812.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3812.00-3813.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3813.00-3814.00 sec  0.00 Bytes  0.00 KBytes/sec    4   2.83 KBytes       
[  4] 3814.00-3815.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3815.00-3816.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3816.00-3817.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3817.00-3818.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3818.00-3819.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3819.00-3820.00 sec  0.00 Bytes  0.00 KBytes/sec    2   2.83 KBytes       
[  4] 3820.00-3821.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3821.00-3822.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3822.00-3823.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3823.00-3824.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3824.00-3825.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3825.00-3826.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3826.00-3827.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3827.00-3828.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3828.00-3829.00 sec  0.00 Bytes  0.00 KBytes/sec    1   1.41 KBytes       
[  4] 3829.00-3830.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3830.00-3831.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3831.00-3832.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3832.00-3833.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3833.00-3834.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3834.00-3835.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3835.00-3836.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3836.00-3837.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3837.00-3838.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3838.00-3839.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3839.00-3840.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3840.00-3841.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3841.00-3842.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3842.00-3843.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3843.00-3844.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3844.00-3845.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3845.00-3846.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3846.00-3847.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3847.00-3848.00 sec  0.00 Bytes  0.00 KBytes/sec    1   1.41 KBytes       
[  4] 3848.00-3849.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3849.00-3850.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3850.00-3851.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3851.00-3852.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3852.00-3853.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3853.00-3854.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3854.00-3855.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3855.00-3856.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3856.00-3857.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3857.00-3858.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3858.00-3859.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3859.00-3860.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3860.00-3861.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3861.00-3862.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3862.00-3863.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3863.00-3864.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3864.00-3865.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3865.00-3866.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3866.00-3867.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3867.00-3868.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3868.00-3869.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3869.00-3870.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3870.00-3871.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3871.00-3872.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3872.00-3873.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3873.00-3874.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3874.00-3875.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3875.00-3876.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3876.00-3877.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3877.00-3878.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3878.00-3879.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3879.00-3880.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3880.00-3881.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3881.00-3882.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3882.00-3883.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 3883.00-3884.00 sec  0.00 Bytes  0.00 KBytes/sec    1   1.41 KBytes       
[  4] 3884.00-3885.00 sec  0.00 Bytes  0.00 KBytes/sec    6   2.83 KBytes       
[  4] 3885.00-3886.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3886.00-3887.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3887.00-3888.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3888.00-3889.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3889.00-3890.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3890.00-3891.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3891.00-3892.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3892.00-3893.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3893.00-3894.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3894.00-3895.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3895.00-3896.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3896.00-3897.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3897.00-3898.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3898.00-3899.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3899.00-3900.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3900.00-3901.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3901.00-3902.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3902.00-3903.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3903.00-3904.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3904.00-3905.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3905.00-3906.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3906.00-3907.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3907.00-3908.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3908.00-3909.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3909.00-3910.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3910.00-3911.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3911.00-3912.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3912.00-3913.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3913.00-3914.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3914.00-3915.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3915.00-3916.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3916.00-3917.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3917.00-3918.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3918.00-3919.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3919.00-3920.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3920.00-3921.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3921.00-3922.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3922.00-3923.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3923.00-3924.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3924.00-3925.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3925.00-3926.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3926.00-3927.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3927.00-3928.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3928.00-3929.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3929.00-3930.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3930.00-3931.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3931.00-3932.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3932.00-3933.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3933.00-3934.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3934.00-3935.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3935.00-3936.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3936.00-3937.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3937.00-3938.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3938.00-3939.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3939.00-3940.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3940.00-3941.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3941.00-3942.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3942.00-3943.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3943.00-3944.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3944.00-3945.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3945.00-3946.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3946.00-3947.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3947.00-3948.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3948.00-3949.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3949.00-3950.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3950.00-3951.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3951.00-3952.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 3952.00-3953.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
